ID do Cliente,Idade,Gênero,Item Comprado,Categoria,Valor da Compra (R$),Localização,Tamanho,Cor,Estação,Avaliação,Status de Assinatura,Tipo de Envio,Desconto Aplicado,Código Promocional Utilizado,Compras Anteriores,Método de Pagamento,Frequência de Compras
3475,41,Fêmea,Cinto,Acessórios,82,Aracaju,M,Ciano,Inverno,4.4,No,Retirada Na Loja,No,No,18,Transferência Bancária,Por Mês
3476,48,Fêmea,Moletom,Roupas,88,Campo Grande,M,Laranja,Primavera,4.4,No,Expressa,No,No,9,Cartão de Crédito,Trimestral
3477,68,Fêmea,Meias,Acessórios,99,Curitiba,XL,Laranja,Verão,3.2,No,Frete Grátis,No,No,11,Boleto Bancário,Semanalmente
3478,53,Fêmea,Cinto,Acessórios,85,Rio de Janeiro,S,Cerceta,Primavera,3.8,No,Retirada Na Loja,No,No,38,Transferência Bancária,Bi-Semanalmente
3479,36,Fêmea,Saia,Roupas,57,Rio de Janeiro,M,Magenta,Cair,4.6,No,Retirada Na Loja,No,No,42,Cartão de Crédito,Trimestral
3480,46,Fêmea,Sapatos,Calçados,56,Natal,S,Laranja,Verão,4.9,No,Padrão,No,No,41,Transferência Bancária,Por Mês
3481,21,Fêmea,Blusa,Roupas,79,Teresina,L,Pêssego,Inverno,3.5,No,Frete Grátis,No,No,45,Pix,Por Mês
3482,52,Fêmea,Sapatos,Calçados,67,Recife,S,Marrom,Verão,3.4,No,Retirada Na Loja,No,No,41,Dinheiro,Bi-Semanalmente
3483,66,Fêmea,Luvas,Roupas,61,Natal,M,Ouro,Inverno,3.9,No,Ar Do Dia Seguinte,No,No,35,Boleto Bancário,Semanalmente
3484,19,Fêmea,Cinto,Acessórios,37,Campo Grande,L,Branco,Inverno,3.9,No,Expressa,No,No,21,Pix,Cada 3 Meses
3485,44,Fêmea,Sapatos,Calçados,75,Brasília,L,Cinza,Cair,4.2,No,Frete Grátis,No,No,13,Cartão de Débito,Bi-Semanalmente
3486,50,Fêmea,Blusa,Roupas,21,Manaus,XL,Marrom,Inverno,3.4,No,Padrão,No,No,23,Boleto Bancário,Quinzenal
3487,51,Fêmea,Botas,Calçados,89,Aracaju,L,Carvão,Inverno,4.9,No,Padrão,No,No,6,Boleto Bancário,Semanalmente
3488,25,Fêmea,Sapatos,Calçados,24,Curitiba,L,Bege,Cair,2.9,No,Retirada Na Loja,No,No,39,Dinheiro,Anualmente
3489,62,Fêmea,Cachecol,Acessórios,27,São Paulo,XL,Cerceta,Primavera,4.9,No,Retirada Na Loja,No,No,7,Dinheiro,Trimestral
3490,48,Fêmea,Moletom,Roupas,26,Salvador,L,Preto,Verão,4.6,No,Envio Em 2 Dias,No,No,32,Cartão de Débito,Cada 3 Meses
3491,62,Fêmea,Óculos de Sol,Acessórios,82,João Pessoa,M,Tolet,Primavera,3.6,No,Retirada Na Loja,No,No,43,Dinheiro,Trimestral
3492,22,Fêmea,Sandálias,Calçados,28,Brasília,M,Laranja,Inverno,4.3,No,Expressa,No,No,15,Transferência Bancária,Por Mês
3493,48,Fêmea,Sandálias,Calçados,65,Cuiabá,M,Turquesa,Cair,4.6,No,Padrão,No,No,48,Cartão de Débito,Anualmente
3494,48,Fêmea,Luvas,Roupas,82,Florianópolis,XL,Preto,Inverno,4.7,No,Retirada Na Loja,No,No,35,Transferência Bancária,Semanalmente
3495,62,Fêmea,Óculos de Sol,Acessórios,38,Campo Grande,M,Prata,Inverno,3.5,No,Frete Grátis,No,No,41,Dinheiro,Trimestral
3496,24,Fêmea,Cinto,Acessórios,33,Belo Horizonte,XL,Cinza,Primavera,2.8,No,Frete Grátis,No,No,14,Dinheiro,Semanalmente
3497,39,Fêmea,Luvas,Roupas,38,Belém,M,Rosa,Verão,4.0,No,Frete Grátis,No,No,22,Cartão de Crédito,Por Mês
3498,35,Fêmea,Calças,Roupas,48,Palmas,M,Vermelho,Primavera,4.3,No,Retirada Na Loja,No,No,16,Transferência Bancária,Cada 3 Meses
3499,47,Fêmea,Mochila,Acessórios,35,Teresina,M,Lavanda,Verão,3.8,No,Padrão,No,No,2,Transferência Bancária,Bi-Semanalmente
3500,22,Fêmea,Suéter,Roupas,29,Campo Grande,L,Indigo,Cair,3.0,No,Ar Do Dia Seguinte,No,No,13,Cartão de Débito,Cada 3 Meses
3501,38,Fêmea,Joias,Acessórios,48,Belém,S,Prata,Cair,4.6,No,Ar Do Dia Seguinte,No,No,38,Cartão de Débito,Quinzenal
3502,53,Fêmea,Cinto,Acessórios,87,Belo Horizonte,M,Prata,Cair,4.8,No,Padrão,No,No,43,Cartão de Débito,Semanalmente
3503,31,Fêmea,Vestido,Roupas,62,Aracaju,M,Verde,Cair,4.7,No,Ar Do Dia Seguinte,No,No,26,Cartão de Crédito,Trimestral
3504,31,Fêmea,Vestido,Roupas,96,São Paulo,M,Rosa,Primavera,3.9,No,Frete Grátis,No,No,39,Cartão de Débito,Semanalmente
3505,65,Fêmea,Cinto,Acessórios,41,Palmas,S,Tolet,Cair,4.0,No,Ar Do Dia Seguinte,No,No,50,Dinheiro,Por Mês
3506,48,Fêmea,Jaqueta,Roupas,42,Fortaleza,L,Vermelho,Inverno,3.7,No,Envio Em 2 Dias,No,No,40,Transferência Bancária,Cada 3 Meses
3507,18,Fêmea,Moletom,Roupas,57,Recife,L,Oliva,Inverno,3.7,No,Envio Em 2 Dias,No,No,12,Cartão de Crédito,Quinzenal
3508,46,Fêmea,Suéter,Roupas,65,São Paulo,S,Roxa,Primavera,4.2,No,Retirada Na Loja,No,No,33,Pix,Cada 3 Meses
3509,52,Fêmea,Vestido,Roupas,54,Campo Grande,M,Cinza,Cair,4.7,No,Padrão,No,No,49,Transferência Bancária,Semanalmente
3510,50,Fêmea,Suéter,Roupas,22,Natal,L,Marrom,Inverno,4.3,No,Ar Do Dia Seguinte,No,No,43,Cartão de Débito,Bi-Semanalmente
3511,49,Fêmea,Botas,Calçados,96,João Pessoa,S,Laranja,Cair,4.9,No,Envio Em 2 Dias,No,No,14,Dinheiro,Por Mês
3512,69,Fêmea,Moletom,Roupas,81,João Pessoa,M,Azul,Verão,3.9,No,Envio Em 2 Dias,No,No,21,Transferência Bancária,Cada 3 Meses
3513,36,Fêmea,Saia,Roupas,46,Belo Horizonte,M,Branco,Cair,3.4,No,Frete Grátis,No,No,31,Pix,Trimestral
3514,30,Fêmea,Bolsa,Acessórios,74,Palmas,XL,Carvão,Primavera,4.2,No,Retirada Na Loja,No,No,29,Boleto Bancário,Quinzenal
3515,25,Fêmea,Camisa,Roupas,50,Belém,XL,Cinza,Inverno,4.7,No,Expressa,No,No,32,Pix,Por Mês
3516,19,Fêmea,Sapatos,Calçados,80,Florianópolis,XL,Carvão,Inverno,4.0,No,Ar Do Dia Seguinte,No,No,16,Pix,Bi-Semanalmente
3517,34,Fêmea,Shorts,Roupas,56,Natal,S,Branco,Verão,4.0,No,Frete Grátis,No,No,38,Pix,Bi-Semanalmente
3518,29,Fêmea,Cinto,Acessórios,69,Aracaju,M,Laranja,Inverno,3.1,No,Ar Do Dia Seguinte,No,No,34,Pix,Cada 3 Meses
3519,50,Fêmea,Casaco,Roupas,97,Porto Alegre,M,Preto,Primavera,4.2,No,Padrão,No,No,30,Cartão de Crédito,Trimestral
3520,31,Fêmea,Calças,Roupas,66,Curitiba,M,Branco,Inverno,3.7,No,Ar Do Dia Seguinte,No,No,14,Transferência Bancária,Quinzenal
3521,41,Fêmea,Bolsa,Acessórios,70,Palmas,S,Marrom,Primavera,3.1,No,Expressa,No,No,33,Cartão de Crédito,Por Mês
3522,52,Fêmea,Óculos de Sol,Acessórios,50,Brasília,M,Rosa,Inverno,3.7,No,Retirada Na Loja,No,No,35,Cartão de Débito,Semanalmente
3523,27,Fêmea,Chapéu,Acessórios,85,Porto Alegre,M,Yellow,Primavera,3.2,No,Retirada Na Loja,No,No,13,Transferência Bancária,Trimestral
3524,49,Fêmea,Tênis,Calçados,59,Rio de Janeiro,M,Ciano,Verão,2.8,No,Padrão,No,No,30,Cartão de Débito,Quinzenal
3525,69,Fêmea,Tênis,Calçados,74,João Pessoa,L,Prata,Verão,2.9,No,Frete Grátis,No,No,30,Boleto Bancário,Por Mês
3526,45,Fêmea,Chapéu,Acessórios,38,Cuiabá,L,Oliva,Inverno,3.5,No,Padrão,No,No,47,Cartão de Crédito,Anualmente
3527,20,Fêmea,Casaco,Roupas,99,Rio de Janeiro,M,Oliva,Primavera,3.8,No,Expressa,No,No,1,Dinheiro,Cada 3 Meses
3528,25,Fêmea,Botas,Calçados,97,Rio de Janeiro,S,Carvão,Primavera,4.7,No,Frete Grátis,No,No,1,Boleto Bancário,Semanalmente
3529,38,Fêmea,Luvas,Roupas,67,João Pessoa,L,Cinza,Verão,4.5,No,Frete Grátis,No,No,33,Dinheiro,Anualmente
3530,55,Fêmea,Botas,Calçados,20,Natal,S,Marrom,Inverno,3.9,No,Ar Do Dia Seguinte,No,No,43,Cartão de Débito,Semanalmente
3531,62,Fêmea,Shorts,Roupas,45,Palmas,L,Preto,Primavera,3.4,No,Expressa,No,No,37,Dinheiro,Semanalmente
3532,54,Fêmea,Casaco,Roupas,52,Fortaleza,XL,Tolet,Inverno,4.6,No,Envio Em 2 Dias,No,No,23,Dinheiro,Trimestral
3533,61,Fêmea,Óculos de Sol,Acessórios,68,Recife,L,Indigo,Cair,4.6,No,Padrão,No,No,12,Transferência Bancária,Anualmente
3534,50,Fêmea,Moletom,Roupas,98,Belo Horizonte,L,Yellow,Cair,4.7,No,Padrão,No,No,30,Dinheiro,Quinzenal
3535,65,Fêmea,Bolsa,Acessórios,83,Goiânia,M,Cinza,Cair,3.2,No,Expressa,No,No,7,Dinheiro,Semanalmente
3536,68,Fêmea,Joias,Acessórios,51,Cuiabá,M,Vermelho,Verão,5.0,No,Expressa,No,No,20,Pix,Por Mês
3537,55,Fêmea,Saia,Roupas,21,João Pessoa,L,Pêssego,Primavera,4.5,No,Expressa,No,No,10,Pix,Por Mês
3538,57,Fêmea,Moletom,Roupas,92,Manaus,M,Cinza,Primavera,3.5,No,Padrão,No,No,40,Transferência Bancária,Cada 3 Meses
3539,56,Fêmea,Mochila,Acessórios,63,Rio de Janeiro,S,Branco,Primavera,4.5,No,Retirada Na Loja,No,No,21,Transferência Bancária,Por Mês
3540,29,Fêmea,Óculos de Sol,Acessórios,56,Fortaleza,S,Verde,Primavera,3.2,No,Expressa,No,No,17,Dinheiro,Bi-Semanalmente
3541,24,Fêmea,Blusa,Roupas,95,Rio de Janeiro,M,Magenta,Primavera,4.6,No,Frete Grátis,No,No,5,Boleto Bancário,Semanalmente
3542,59,Fêmea,Calças,Roupas,66,João Pessoa,M,Oliva,Inverno,4.0,No,Ar Do Dia Seguinte,No,No,22,Cartão de Débito,Anualmente
3543,62,Fêmea,Luvas,Roupas,28,Cuiabá,S,Oliva,Primavera,4.2,No,Expressa,No,No,5,Dinheiro,Semanalmente
3544,58,Fêmea,Casaco,Roupas,83,Goiânia,M,Azul,Inverno,4.1,No,Padrão,No,No,18,Pix,Cada 3 Meses
3545,64,Fêmea,Calças,Roupas,55,Rio de Janeiro,XL,Carvão,Cair,3.6,No,Envio Em 2 Dias,No,No,42,Boleto Bancário,Cada 3 Meses
3546,48,Fêmea,Calças,Roupas,28,Salvador,M,Yellow,Primavera,3.7,No,Envio Em 2 Dias,No,No,22,Pix,Anualmente
3547,60,Fêmea,Blusa,Roupas,79,Campo Grande,M,Tolet,Verão,3.6,No,Frete Grátis,No,No,37,Cartão de Débito,Bi-Semanalmente
3548,52,Fêmea,Mochila,Acessórios,31,Cuiabá,L,Magenta,Verão,3.8,No,Padrão,No,No,23,Dinheiro,Anualmente
3549,63,Fêmea,Vestido,Roupas,37,Salvador,M,Vermelho,Cair,3.0,No,Padrão,No,No,47,Cartão de Crédito,Quinzenal
3550,44,Fêmea,Sapatos,Calçados,34,Fortaleza,M,Ciano,Verão,3.4,No,Envio Em 2 Dias,No,No,11,Pix,Quinzenal
3551,63,Fêmea,Botas,Calçados,74,Belo Horizonte,S,Laranja,Inverno,4.8,No,Padrão,No,No,32,Dinheiro,Semanalmente
3552,66,Fêmea,Vestido,Roupas,31,Campo Grande,L,Preto,Primavera,2.6,No,Retirada Na Loja,No,No,20,Boleto Bancário,Semanalmente
3553,22,Fêmea,Chapéu,Acessórios,66,Teresina,M,Azul,Inverno,2.9,No,Ar Do Dia Seguinte,No,No,3,Cartão de Crédito,Trimestral
3554,62,Fêmea,Luvas,Roupas,99,Campo Grande,M,Carvão,Primavera,4.9,No,Frete Grátis,No,No,32,Boleto Bancário,Semanalmente
3555,39,Fêmea,Meias,Acessórios,55,Brasília,M,Indigo,Primavera,5.0,No,Frete Grátis,No,No,5,Boleto Bancário,Quinzenal
3556,25,Fêmea,Luvas,Roupas,23,São Paulo,L,Prata,Primavera,4.6,No,Ar Do Dia Seguinte,No,No,45,Pix,Trimestral
3557,70,Fêmea,Cinto,Acessórios,88,Aracaju,M,Marrom,Cair,4.2,No,Expressa,No,No,43,Cartão de Crédito,Bi-Semanalmente
3558,52,Fêmea,Calças,Roupas,26,Rio de Janeiro,M,Pêssego,Verão,4.9,No,Ar Do Dia Seguinte,No,No,1,Cartão de Crédito,Cada 3 Meses
3559,68,Fêmea,Meias,Acessórios,94,Campo Grande,L,Magenta,Verão,4.8,No,Padrão,No,No,9,Boleto Bancário,Trimestral
3560,18,Fêmea,Óculos de Sol,Acessórios,25,Palmas,M,Bege,Cair,3.0,No,Ar Do Dia Seguinte,No,No,13,Cartão de Crédito,Cada 3 Meses
3561,18,Fêmea,Camisa,Roupas,96,Salvador,XL,Tolet,Cair,3.5,No,Expressa,No,No,5,Pix,Anualmente
3562,63,Fêmea,Jaqueta,Roupas,29,Florianópolis,L,Preto,Primavera,3.4,No,Padrão,No,No,39,Pix,Quinzenal
3563,47,Fêmea,Meias,Acessórios,36,Aracaju,M,Ciano,Inverno,3.4,No,Frete Grátis,No,No,7,Cartão de Débito,Semanalmente
3564,43,Fêmea,Cachecol,Acessórios,90,Cuiabá,M,Verde,Verão,4.9,No,Padrão,No,No,8,Cartão de Débito,Cada 3 Meses
3565,60,Fêmea,Sandálias,Calçados,38,Cuiabá,S,Marrom,Verão,4.4,No,Frete Grátis,No,No,40,Cartão de Débito,Anualmente
3566,49,Fêmea,Luvas,Roupas,52,Belo Horizonte,S,Cinza,Primavera,4.2,No,Retirada Na Loja,No,No,35,Dinheiro,Por Mês
3567,28,Fêmea,Vestido,Roupas,88,Brasília,S,Laranja,Primavera,3.1,No,Ar Do Dia Seguinte,No,No,14,Boleto Bancário,Por Mês
3568,32,Fêmea,Meias,Acessórios,56,Salvador,S,Prata,Verão,4.0,No,Ar Do Dia Seguinte,No,No,26,Pix,Por Mês
3569,29,Fêmea,Jaqueta,Roupas,71,São Paulo,M,Roxa,Primavera,4.8,No,Ar Do Dia Seguinte,No,No,14,Transferência Bancária,Trimestral
3570,35,Fêmea,Botas,Calçados,94,Salvador,M,Oliva,Cair,3.3,No,Expressa,No,No,9,Pix,Quinzenal
3571,23,Fêmea,Sapatos,Calçados,97,Goiânia,XL,Cerceta,Inverno,4.7,No,Padrão,No,No,32,Transferência Bancária,Anualmente
3572,70,Fêmea,Cachecol,Acessórios,27,João Pessoa,M,Branco,Verão,3.2,No,Padrão,No,No,15,Cartão de Crédito,Cada 3 Meses
3573,23,Fêmea,Óculos de Sol,Acessórios,28,Campo Grande,M,Preto,Primavera,5.0,No,Padrão,No,No,25,Transferência Bancária,Por Mês
3574,43,Fêmea,Blusa,Roupas,67,Recife,L,Marrom,Cair,4.9,No,Frete Grátis,No,No,27,Dinheiro,Por Mês
3575,29,Fêmea,Óculos de Sol,Acessórios,70,Campo Grande,M,Ciano,Cair,4.9,No,Expressa,No,No,39,Transferência Bancária,Trimestral
3576,61,Fêmea,Tênis,Calçados,95,Brasília,M,Tolet,Cair,3.7,No,Expressa,No,No,49,Cartão de Débito,Bi-Semanalmente
3577,29,Fêmea,Sapatos,Calçados,24,Belém,L,Yellow,Primavera,3.0,No,Expressa,No,No,12,Transferência Bancária,Bi-Semanalmente
3578,66,Fêmea,Meias,Acessórios,35,Salvador,S,Yellow,Inverno,2.6,No,Padrão,No,No,13,Pix,Semanalmente
3579,46,Fêmea,Chapéu,Acessórios,22,Fortaleza,L,Oliva,Inverno,2.6,No,Padrão,No,No,22,Transferência Bancária,Trimestral
3580,34,Fêmea,Mochila,Acessórios,66,Aracaju,L,Oliva,Cair,4.8,No,Padrão,No,No,19,Cartão de Crédito,Cada 3 Meses
3581,51,Fêmea,Luvas,Roupas,83,Palmas,M,Magenta,Verão,3.2,No,Envio Em 2 Dias,No,No,3,Pix,Bi-Semanalmente
3582,26,Fêmea,Jaqueta,Roupas,95,Belo Horizonte,M,Laranja,Cair,4.9,No,Ar Do Dia Seguinte,No,No,50,Transferência Bancária,Semanalmente
3583,23,Fêmea,Chapéu,Acessórios,41,Teresina,S,Bege,Verão,3.4,No,Envio Em 2 Dias,No,No,15,Cartão de Crédito,Anualmente
3584,52,Fêmea,Cachecol,Acessórios,77,Belém,L,Marrom,Verão,2.7,No,Retirada Na Loja,No,No,44,Cartão de Débito,Cada 3 Meses
3585,39,Fêmea,Blusa,Roupas,52,Natal,L,Indigo,Cair,4.8,No,Expressa,No,No,48,Transferência Bancária,Por Mês
3586,39,Fêmea,Casaco,Roupas,41,Teresina,XL,Cinza,Inverno,4.1,No,Padrão,No,No,4,Cartão de Débito,Bi-Semanalmente
3587,33,Fêmea,Camisa,Roupas,28,São Paulo,M,Yellow,Inverno,4.6,No,Retirada Na Loja,No,No,12,Transferência Bancária,Bi-Semanalmente
3588,33,Fêmea,Luvas,Roupas,90,Florianópolis,S,Tolet,Verão,4.4,No,Padrão,No,No,33,Cartão de Débito,Anualmente
3589,23,Fêmea,Óculos de Sol,Acessórios,55,Salvador,M,Magenta,Primavera,3.5,No,Envio Em 2 Dias,No,No,40,Cartão de Crédito,Anualmente
3590,31,Fêmea,Óculos de Sol,Acessórios,73,Fortaleza,M,Azul,Primavera,4.8,No,Ar Do Dia Seguinte,No,No,38,Pix,Cada 3 Meses
3591,27,Fêmea,Joias,Acessórios,87,Aracaju,M,Cinza,Cair,2.9,No,Envio Em 2 Dias,No,No,19,Dinheiro,Cada 3 Meses
3592,48,Fêmea,Moletom,Roupas,89,Natal,M,Ouro,Inverno,3.2,No,Envio Em 2 Dias,No,No,38,Boleto Bancário,Trimestral
3593,61,Fêmea,Saia,Roupas,82,Fortaleza,L,Lavanda,Primavera,4.4,No,Envio Em 2 Dias,No,No,18,Transferência Bancária,Quinzenal
3594,63,Fêmea,Casaco,Roupas,80,Belo Horizonte,M,Preto,Primavera,4.6,No,Ar Do Dia Seguinte,No,No,24,Transferência Bancária,Por Mês
3595,19,Fêmea,Cinto,Acessórios,87,Curitiba,L,Carvão,Verão,2.6,No,Envio Em 2 Dias,No,No,29,Pix,Trimestral
3596,21,Fêmea,Cinto,Acessórios,41,Teresina,M,Tolet,Primavera,3.1,No,Retirada Na Loja,No,No,14,Dinheiro,Anualmente
3597,28,Fêmea,Suéter,Roupas,83,Brasília,M,Carvão,Primavera,4.3,No,Padrão,No,No,44,Dinheiro,Quinzenal
3598,29,Fêmea,Jaqueta,Roupas,71,Palmas,M,Marrom,Verão,3.1,No,Padrão,No,No,18,Pix,Trimestral
3599,23,Fêmea,Mochila,Acessórios,76,Porto Alegre,XL,Roxa,Primavera,4.6,No,Retirada Na Loja,No,No,19,Cartão de Crédito,Bi-Semanalmente
3600,37,Fêmea,Sapatos,Calçados,34,Porto Alegre,S,Pêssego,Primavera,4.6,No,Expressa,No,No,4,Cartão de Crédito,Semanalmente
3601,67,Fêmea,Moletom,Roupas,81,Salvador,XL,Oliva,Primavera,2.7,No,Frete Grátis,No,No,25,Cartão de Crédito,Bi-Semanalmente
3602,34,Fêmea,Tênis,Calçados,47,Florianópolis,M,Indigo,Verão,3.0,No,Ar Do Dia Seguinte,No,No,3,Pix,Por Mês
3603,58,Fêmea,Sapatos,Calçados,36,Palmas,S,Magenta,Verão,3.3,No,Retirada Na Loja,No,No,40,Dinheiro,Trimestral
3604,45,Fêmea,Blusa,Roupas,51,Campo Grande,M,Ouro,Primavera,2.7,No,Frete Grátis,No,No,5,Cartão de Débito,Semanalmente
3605,63,Fêmea,Joias,Acessórios,86,Cuiabá,M,Laranja,Cair,3.3,No,Padrão,No,No,17,Cartão de Débito,Anualmente
3606,68,Fêmea,Camisa,Roupas,41,Brasília,M,Ouro,Cair,4.3,No,Retirada Na Loja,No,No,36,Boleto Bancário,Cada 3 Meses
3607,41,Fêmea,Tênis,Calçados,90,Belo Horizonte,XL,Roxa,Cair,4.8,No,Expressa,No,No,41,Boleto Bancário,Anualmente
3608,50,Fêmea,Chapéu,Acessórios,93,Curitiba,L,Carvão,Cair,3.3,No,Padrão,No,No,20,Cartão de Débito,Bi-Semanalmente
3609,24,Fêmea,Sandálias,Calçados,56,São Paulo,M,Ciano,Cair,4.3,No,Ar Do Dia Seguinte,No,No,2,Pix,Cada 3 Meses
3610,21,Fêmea,Bolsa,Acessórios,39,Rio de Janeiro,M,Ciano,Verão,3.0,No,Envio Em 2 Dias,No,No,31,Dinheiro,Por Mês
3611,18,Fêmea,Blusa,Roupas,86,Brasília,XL,Verde,Cair,4.8,No,Envio Em 2 Dias,No,No,23,Transferência Bancária,Quinzenal
3612,63,Fêmea,Camisa,Roupas,82,Belo Horizonte,M,Prata,Primavera,2.9,No,Padrão,No,No,30,Boleto Bancário,Anualmente
3613,47,Fêmea,Sandálias,Calçados,29,Curitiba,M,Cerceta,Verão,3.6,No,Padrão,No,No,26,Pix,Cada 3 Meses
3614,58,Fêmea,Shorts,Roupas,27,Salvador,M,Magenta,Cair,3.5,No,Retirada Na Loja,No,No,40,Boleto Bancário,Anualmente
3615,46,Fêmea,Bolsa,Acessórios,25,Salvador,L,Marrom,Primavera,4.7,No,Envio Em 2 Dias,No,No,19,Dinheiro,Anualmente
3616,35,Fêmea,Casaco,Roupas,31,Campo Grande,M,Ouro,Inverno,4.4,No,Frete Grátis,No,No,4,Boleto Bancário,Por Mês
3617,42,Fêmea,Meias,Acessórios,23,Aracaju,L,Roxa,Inverno,3.3,No,Retirada Na Loja,No,No,33,Cartão de Débito,Quinzenal
3618,48,Fêmea,Mochila,Acessórios,47,Porto Alegre,M,Lavanda,Cair,4.3,No,Expressa,No,No,29,Pix,Por Mês
3619,28,Fêmea,Camisa,Roupas,67,Brasília,M,Marrom,Cair,4.0,No,Envio Em 2 Dias,No,No,47,Cartão de Crédito,Bi-Semanalmente
3620,44,Fêmea,Cinto,Acessórios,75,Campo Grande,S,Magenta,Inverno,4.9,No,Envio Em 2 Dias,No,No,50,Cartão de Débito,Semanalmente
3621,60,Fêmea,Cachecol,Acessórios,82,Goiânia,M,Turquesa,Verão,2.9,No,Expressa,No,No,28,Transferência Bancária,Quinzenal
3622,38,Fêmea,Calças,Roupas,32,Porto Alegre,XL,Prata,Verão,4.0,No,Envio Em 2 Dias,No,No,5,Cartão de Crédito,Quinzenal
3623,46,Fêmea,Moletom,Roupas,41,Cuiabá,M,Roxa,Cair,4.3,No,Retirada Na Loja,No,No,12,Cartão de Crédito,Anualmente
3624,39,Fêmea,Mochila,Acessórios,89,Florianópolis,M,Tolet,Inverno,2.7,No,Envio Em 2 Dias,No,No,4,Pix,Semanalmente
3625,22,Fêmea,Bolsa,Acessórios,82,Rio de Janeiro,XL,Pêssego,Cair,5.0,No,Retirada Na Loja,No,No,22,Boleto Bancário,Bi-Semanalmente
3626,44,Fêmea,Óculos de Sol,Acessórios,99,Fortaleza,L,Verde,Inverno,4.4,No,Expressa,No,No,32,Transferência Bancária,Semanalmente
3627,69,Fêmea,Cachecol,Acessórios,98,São Paulo,L,Cerceta,Cair,3.5,No,Expressa,No,No,32,Cartão de Débito,Trimestral
3628,39,Fêmea,Mochila,Acessórios,54,Teresina,M,Prata,Inverno,3.3,No,Ar Do Dia Seguinte,No,No,48,Dinheiro,Cada 3 Meses
3629,53,Fêmea,Jaqueta,Roupas,88,Curitiba,L,Roxa,Verão,3.8,No,Frete Grátis,No,No,35,Pix,Por Mês
3630,52,Fêmea,Luvas,Roupas,43,Salvador,L,Lavanda,Verão,4.5,No,Padrão,No,No,44,Boleto Bancário,Quinzenal
3631,65,Fêmea,Calças,Roupas,73,Recife,M,Lavanda,Inverno,4.8,No,Retirada Na Loja,No,No,29,Boleto Bancário,Semanalmente
3632,48,Fêmea,Botas,Calçados,50,Belo Horizonte,M,Pêssego,Cair,2.9,No,Retirada Na Loja,No,No,26,Cartão de Crédito,Por Mês
3633,27,Fêmea,Sandálias,Calçados,73,Belo Horizonte,L,Verde,Primavera,3.2,No,Expressa,No,No,3,Boleto Bancário,Trimestral
3634,39,Fêmea,Cinto,Acessórios,51,Brasília,M,Laranja,Primavera,2.8,No,Frete Grátis,No,No,1,Transferência Bancária,Bi-Semanalmente
3635,59,Fêmea,Óculos de Sol,Acessórios,22,Cuiabá,M,Rosa,Inverno,3.3,No,Padrão,No,No,17,Transferência Bancária,Anualmente
3636,52,Fêmea,Meias,Acessórios,32,João Pessoa,L,Ciano,Cair,3.3,No,Frete Grátis,No,No,17,Pix,Quinzenal
3637,50,Fêmea,Meias,Acessórios,38,Salvador,L,Lavanda,Verão,4.2,No,Envio Em 2 Dias,No,No,36,Pix,Semanalmente
3638,32,Fêmea,Sapatos,Calçados,66,Palmas,L,Yellow,Inverno,3.6,No,Expressa,No,No,32,Pix,Quinzenal
3639,40,Fêmea,Cinto,Acessórios,20,Porto Alegre,M,Oliva,Primavera,4.6,No,Expressa,No,No,50,Cartão de Crédito,Bi-Semanalmente
3640,26,Fêmea,Chapéu,Acessórios,44,Fortaleza,M,Marrom,Verão,3.6,No,Envio Em 2 Dias,No,No,39,Cartão de Crédito,Anualmente
3641,47,Fêmea,Luvas,Roupas,31,Goiânia,L,Rosa,Primavera,4.0,No,Ar Do Dia Seguinte,No,No,17,Cartão de Crédito,Por Mês
3642,51,Fêmea,Cachecol,Acessórios,45,Belo Horizonte,M,Ciano,Cair,2.7,No,Frete Grátis,No,No,39,Pix,Cada 3 Meses
3643,47,Fêmea,Meias,Acessórios,71,Porto Alegre,L,Marrom,Verão,4.4,No,Retirada Na Loja,No,No,5,Cartão de Débito,Anualmente
3644,53,Fêmea,Chapéu,Acessórios,96,Florianópolis,XL,Magenta,Cair,3.2,No,Padrão,No,No,47,Boleto Bancário,Anualmente
3645,35,Fêmea,Moletom,Roupas,32,Cuiabá,M,Tolet,Inverno,2.6,No,Ar Do Dia Seguinte,No,No,18,Cartão de Crédito,Semanalmente
3646,38,Fêmea,Tênis,Calçados,90,João Pessoa,L,Prata,Verão,3.4,No,Frete Grátis,No,No,31,Dinheiro,Cada 3 Meses
3647,69,Fêmea,Óculos de Sol,Acessórios,68,Florianópolis,M,Marrom,Primavera,5.0,No,Envio Em 2 Dias,No,No,39,Cartão de Crédito,Quinzenal
3648,47,Fêmea,Sapatos,Calçados,45,Brasília,M,Cinza,Inverno,2.9,No,Retirada Na Loja,No,No,12,Transferência Bancária,Semanalmente
3649,31,Fêmea,Luvas,Roupas,67,Belo Horizonte,M,Branco,Inverno,5.0,No,Frete Grátis,No,No,45,Cartão de Crédito,Bi-Semanalmente
3650,68,Fêmea,Botas,Calçados,57,João Pessoa,M,Marrom,Cair,4.4,No,Padrão,No,No,33,Boleto Bancário,Quinzenal
3651,51,Fêmea,Camisa,Roupas,60,João Pessoa,M,Prata,Verão,3.5,No,Envio Em 2 Dias,No,No,3,Cartão de Débito,Anualmente
