ID do Cliente,Idade,Gênero,Item Comprado,Categoria,Valor da Compra (R$),Localização,Tamanho,Cor,Estação,Avaliação,Status de Assinatura,Tipo de Envio,Desconto Aplicado,Código Promocional Utilizado,Compras Anteriores,Método de Pagamento,Frequência de Compras
2872,46,Fêmea,Shorts,Roupas,43,Idaho,S,Preto,Verão,2.7,No,Envio Em 2 Dias,No,No,40,Venmo,Bi-Semanalmente
2873,63,Fêmea,Jewelry,Acessórios,48,Connecticut,L,Oliva,Cair,2.6,No,Ar Do Dia Seguinte,No,No,5,Cash,Anualmente
2874,44,Fêmea,Sweater,Roupas,40,Montana,M,Cerceta,Primavera,2.6,No,Frete Grátis,No,No,8,Bank Transfer,Por Mês
2875,36,Fêmea,Shirt,Roupas,29,Colorado,L,Prata,Verão,3.1,No,Padrão,No,No,2,Debit Card,Anualmente
2876,24,Fêmea,Pants,Roupas,81,Kentucky,M,Rosa,Cair,2.6,No,Frete Grátis,No,No,14,Debit Card,Semanalmente
2877,65,Fêmea,Hoodie,Roupas,84,New Mexico,M,Carvão,Primavera,3.4,No,Envio Em 2 Dias,No,No,5,Bank Transfer,Quinzenal
2878,32,Fêmea,Socks,Roupas,46,New Jersey,M,Prata,Verão,3.6,No,Padrão,No,No,34,Venmo,Por Mês
2879,63,Fêmea,Dress,Roupas,86,California,L,Turquesa,Verão,4.3,No,Ar Do Dia Seguinte,No,No,13,Bank Transfer,Anualmente
2880,62,Fêmea,Blouse,Roupas,57,North Dakota,XL,Turquesa,Inverno,4.9,No,Frete Grátis,No,No,31,Venmo,Anualmente
2881,19,Fêmea,Skirt,Roupas,61,Florida,L,Bege,Inverno,4.8,No,Retirada Na Loja,No,No,43,PayPal,Trimestral
2882,38,Fêmea,Backpack,Acessórios,90,Texas,M,Ciano,Inverno,4.2,No,Frete Grátis,No,No,6,Bank Transfer,Anualmente
2883,59,Fêmea,Blouse,Roupas,51,Oklahoma,L,Ouro,Inverno,2.6,No,Retirada Na Loja,No,No,23,CVermelhoit Card,Bi-Semanalmente
2884,22,Fêmea,Socks,Roupas,48,Rhode Island,XL,Prata,Primavera,3.2,No,Padrão,No,No,10,PayPal,Semanalmente
2885,55,Fêmea,Boots,Calçados,50,Arkansas,M,Roxa,Verão,3.4,No,Envio Em 2 Dias,No,No,47,CVermelhoit Card,Cada 3 Meses
2886,29,Fêmea,Backpack,Acessórios,82,Nevada,M,Yellow,Verão,3.5,No,Ar Do Dia Seguinte,No,No,14,CVermelhoit Card,Bi-Semanalmente
2887,42,Fêmea,Hat,Acessórios,33,Utah,L,Azul,Primavera,4.2,No,Frete Grátis,No,No,29,PayPal,Semanalmente
2888,23,Fêmea,Sandals,Calçados,28,Kentucky,L,Azul,Inverno,2.8,No,Expressa,No,No,12,Cash,Bi-Semanalmente
2889,70,Fêmea,Hoodie,Roupas,42,Wisconsin,L,Verde,Primavera,5,No,Envio Em 2 Dias,No,No,25,Debit Card,Trimestral
2890,64,Fêmea,Sunglasses,Acessórios,43,Minnesota,M,Carvão,Cair,3.3,No,Retirada Na Loja,No,No,21,Venmo,Anualmente
2891,39,Fêmea,Jeans,Roupas,55,North Dakota,M,Tolet,Inverno,3.7,No,Frete Grátis,No,No,23,CVermelhoit Card,Por Mês
2892,47,Fêmea,T-shirt,Roupas,73,Ohio,XL,Preto,Inverno,2.5,No,Frete Grátis,No,No,10,PayPal,Por Mês
2893,22,Fêmea,Dress,Roupas,39,Nevada,M,Cerceta,Primavera,3.2,No,Padrão,No,No,47,CVermelhoit Card,Por Mês
2894,69,Fêmea,Belt,Acessórios,20,Kentucky,S,Laranja,Primavera,3.1,No,Frete Grátis,No,No,44,Debit Card,Cada 3 Meses
2895,35,Fêmea,Jewelry,Acessórios,32,Kentucky,S,Marrom,Primavera,3.5,No,Padrão,No,No,41,Venmo,Anualmente
2896,56,Fêmea,Hoodie,Roupas,86,Montana,L,Verde,Verão,4.6,No,Padrão,No,No,29,Bank Transfer,Por Mês
2897,30,Fêmea,Blouse,Roupas,91,Delaware,M,Prata,Verão,3.3,No,Frete Grátis,No,No,2,Venmo,Cada 3 Meses
2898,43,Fêmea,Jacket,Agasalhos,59,Montana,L,Tolet,Cair,2.5,No,Frete Grátis,No,No,2,Cash,Quinzenal
2899,23,Fêmea,Sneakers,Calçados,33,New Jersey,XL,Pêssego,Verão,4.6,No,Expressa,No,No,29,CVermelhoit Card,Anualmente
2900,50,Fêmea,Boots,Calçados,64,Nebraska,M,Ouro,Primavera,4.2,No,Envio Em 2 Dias,No,No,22,Bank Transfer,Quinzenal
2901,41,Fêmea,Blouse,Roupas,67,Maryland,XL,Tolet,Inverno,4,No,Padrão,No,No,23,Cash,Bi-Semanalmente
2902,41,Fêmea,Blouse,Roupas,43,Alabama,L,Oliva,Inverno,2.6,No,Frete Grátis,No,No,46,CVermelhoit Card,Trimestral
2903,27,Fêmea,Boots,Calçados,32,North Carolina,S,Laranja,Primavera,4.6,No,Padrão,No,No,19,PayPal,Bi-Semanalmente
2904,38,Fêmea,Scarf,Acessórios,39,Delaware,S,Cerceta,Primavera,3.5,No,Envio Em 2 Dias,No,No,24,CVermelhoit Card,Cada 3 Meses
2905,41,Fêmea,Sandals,Calçados,41,Iowa,M,Cinza,Primavera,4,No,Envio Em 2 Dias,No,No,43,Venmo,Por Mês
2906,58,Fêmea,Sunglasses,Acessórios,53,New York,L,Preto,Inverno,4.8,No,Padrão,No,No,14,Debit Card,Quinzenal
2907,58,Fêmea,Coat,Agasalhos,27,Virginia,M,Indigo,Primavera,3.9,No,Padrão,No,No,7,Venmo,Anualmente
2908,19,Fêmea,Sunglasses,Acessórios,82,Maryland,XL,Lavanda,Verão,3.7,No,Ar Do Dia Seguinte,No,No,50,PayPal,Bi-Semanalmente
2909,43,Fêmea,Blouse,Roupas,87,Texas,M,Bege,Inverno,3.1,No,Retirada Na Loja,No,No,15,Debit Card,Cada 3 Meses
2910,27,Fêmea,Backpack,Acessórios,78,Louisiana,M,Indigo,Inverno,3,No,Ar Do Dia Seguinte,No,No,40,CVermelhoit Card,Cada 3 Meses
2911,32,Fêmea,Belt,Acessórios,32,Mississippi,M,Azul,Verão,2.9,No,Retirada Na Loja,No,No,41,CVermelhoit Card,Por Mês
2912,28,Fêmea,Socks,Roupas,38,Ohio,XL,Laranja,Cair,2.9,No,Ar Do Dia Seguinte,No,No,34,Venmo,Trimestral
2913,48,Fêmea,Shoes,Calçados,37,Oregon,M,Yellow,Inverno,4,No,Padrão,No,No,27,Cash,Bi-Semanalmente
2914,43,Fêmea,Coat,Agasalhos,83,Wyoming,L,Ciano,Inverno,3.5,No,Expressa,No,No,12,Cash,Cada 3 Meses
2915,45,Fêmea,Sweater,Roupas,72,Pennsylvania,M,Yellow,Cair,3.8,No,Expressa,No,No,1,Debit Card,Bi-Semanalmente
2916,26,Fêmea,Shirt,Roupas,30,Oregon,M,Ciano,Cair,4.5,No,Expressa,No,No,39,Debit Card,Bi-Semanalmente
2917,62,Fêmea,Shorts,Roupas,66,Oklahoma,M,Verde,Inverno,2.7,No,Expressa,No,No,13,CVermelhoit Card,Bi-Semanalmente
2918,58,Fêmea,Shirt,Roupas,45,Colorado,XL,Branco,Inverno,2.9,No,Retirada Na Loja,No,No,50,Venmo,Anualmente
2919,19,Fêmea,Sunglasses,Acessórios,73,New York,S,Preto,Cair,4.9,No,Frete Grátis,No,No,36,Cash,Semanalmente
2920,64,Fêmea,Shoes,Calçados,67,Minnesota,L,Carvão,Inverno,3.8,No,Padrão,No,No,31,Debit Card,Por Mês
2921,33,Fêmea,Sunglasses,Acessórios,72,Texas,XL,Marrom,Primavera,4.9,No,Frete Grátis,No,No,3,Debit Card,Bi-Semanalmente
2922,20,Fêmea,Handbag,Acessórios,24,Wisconsin,M,Ciano,Cair,4.6,No,Padrão,No,No,11,Cash,Quinzenal
2923,45,Fêmea,Sunglasses,Acessórios,68,Kentucky,L,Bege,Inverno,3.5,No,Expressa,No,No,16,PayPal,Trimestral
2924,28,Fêmea,Shirt,Roupas,70,Pennsylvania,M,Magenta,Primavera,4.2,No,Envio Em 2 Dias,No,No,12,Cash,Trimestral
2925,47,Fêmea,Shirt,Roupas,64,Rhode Island,L,Indigo,Inverno,3.7,No,Frete Grátis,No,No,37,Debit Card,Cada 3 Meses
2926,54,Fêmea,Sweater,Roupas,91,Illinois,M,Marrom,Primavera,2.8,No,Retirada Na Loja,No,No,43,CVermelhoit Card,Cada 3 Meses
2927,64,Fêmea,Handbag,Acessórios,82,Maryland,M,Cinza,Inverno,4.8,No,Envio Em 2 Dias,No,No,9,Cash,Semanalmente
2928,45,Fêmea,Shirt,Roupas,24,Missouri,M,Preto,Verão,2.7,No,Expressa,No,No,15,Venmo,Bi-Semanalmente
2929,40,Fêmea,Jewelry,Acessórios,80,Alabama,L,Yellow,Primavera,3.6,No,Retirada Na Loja,No,No,17,CVermelhoit Card,Semanalmente
2930,31,Fêmea,Socks,Roupas,53,Maine,XL,Branco,Inverno,4.5,No,Ar Do Dia Seguinte,No,No,42,Venmo,Quinzenal
2931,38,Fêmea,T-shirt,Roupas,50,Mississippi,M,Laranja,Primavera,4,No,Frete Grátis,No,No,14,Venmo,Por Mês
2932,36,Fêmea,Jewelry,Acessórios,31,Alabama,M,Magenta,Cair,4.5,No,Envio Em 2 Dias,No,No,49,CVermelhoit Card,Bi-Semanalmente
2933,65,Fêmea,Backpack,Acessórios,88,Alaska,L,Preto,Primavera,3.9,No,Expressa,No,No,3,PayPal,Trimestral
2934,27,Fêmea,Hat,Acessórios,52,Illinois,M,Marrom,Verão,3.8,No,Padrão,No,No,28,Venmo,Por Mês
2935,38,Fêmea,Gloves,Acessórios,22,Idaho,M,Laranja,Cair,4.7,No,Ar Do Dia Seguinte,No,No,41,Bank Transfer,Trimestral
2936,58,Fêmea,Sneakers,Calçados,27,North Carolina,XL,Cinza,Primavera,4.6,No,Padrão,No,No,11,Venmo,Semanalmente
2937,31,Fêmea,Skirt,Roupas,34,Washington,M,Branco,Primavera,3.6,No,Expressa,No,No,46,PayPal,Semanalmente
2938,28,Fêmea,Handbag,Acessórios,39,West Virginia,M,Branco,Primavera,4.3,No,Envio Em 2 Dias,No,No,15,CVermelhoit Card,Semanalmente
2939,28,Fêmea,Sunglasses,Acessórios,53,Maine,M,Tolet,Cair,3,No,Padrão,No,No,15,Cash,Por Mês
2940,32,Fêmea,Sweater,Roupas,46,Kentucky,M,Bege,Inverno,4.3,No,Expressa,No,No,34,Venmo,Semanalmente
2941,61,Fêmea,Handbag,Acessórios,85,Massachusetts,L,Bege,Verão,4.8,No,Ar Do Dia Seguinte,No,No,13,Cash,Por Mês
2942,38,Fêmea,Skirt,Roupas,86,Pennsylvania,L,Roxa,Primavera,3.7,No,Frete Grátis,No,No,27,PayPal,Por Mês
2943,54,Fêmea,Socks,Roupas,63,Hawaii,M,Marrom,Verão,2.6,No,Frete Grátis,No,No,37,Bank Transfer,Semanalmente
2944,29,Fêmea,Shirt,Roupas,44,Virginia,M,Laranja,Primavera,3.4,No,Padrão,No,No,37,CVermelhoit Card,Por Mês
2945,50,Fêmea,Sneakers,Calçados,95,New York,XL,Ciano,Verão,3.9,No,Frete Grátis,No,No,4,Venmo,Cada 3 Meses
2946,32,Fêmea,Belt,Acessórios,49,Delaware,M,Carvão,Verão,4.8,No,Frete Grátis,No,No,1,CVermelhoit Card,Cada 3 Meses
2947,38,Fêmea,Pants,Roupas,77,Hawaii,L,Roxa,Primavera,2.8,No,Frete Grátis,No,No,29,Bank Transfer,Trimestral
2948,52,Fêmea,Jewelry,Acessórios,63,Nebraska,L,Pêssego,Primavera,4.4,No,Padrão,No,No,50,Venmo,Anualmente
2949,61,Fêmea,Pants,Roupas,83,Vermont,M,Tolet,Inverno,3.1,No,Padrão,No,No,38,Debit Card,Bi-Semanalmente
2950,25,Fêmea,Jewelry,Acessórios,93,Iowa,M,Pêssego,Primavera,3.8,No,Retirada Na Loja,No,No,15,PayPal,Anualmente
2951,22,Fêmea,Jeans,Roupas,91,Iowa,S,Marrom,Inverno,4.1,No,Envio Em 2 Dias,No,No,44,Debit Card,Cada 3 Meses
2952,47,Fêmea,Scarf,Acessórios,99,Arkansas,L,Marrom,Cair,4.6,No,Frete Grátis,No,No,14,Cash,Semanalmente
2953,50,Fêmea,Belt,Acessórios,24,Alabama,M,Pêssego,Primavera,4.9,No,Ar Do Dia Seguinte,No,No,5,Debit Card,Por Mês
2954,45,Fêmea,Dress,Roupas,82,Maryland,M,Prata,Verão,4.8,No,Ar Do Dia Seguinte,No,No,11,CVermelhoit Card,Anualmente
2955,33,Fêmea,T-shirt,Roupas,28,South Dakota,M,Indigo,Inverno,3.9,No,Expressa,No,No,15,CVermelhoit Card,Anualmente
2956,42,Fêmea,Boots,Calçados,67,Vermont,M,Prata,Inverno,2.6,No,Frete Grátis,No,No,46,CVermelhoit Card,Anualmente
2957,52,Fêmea,Dress,Roupas,88,Montana,M,Oliva,Cair,3.7,No,Padrão,No,No,30,Venmo,Por Mês
2958,69,Fêmea,Jewelry,Acessórios,70,South Dakota,S,Cinza,Cair,4.7,No,Padrão,No,No,2,Cash,Anualmente
2959,55,Fêmea,Skirt,Roupas,100,Ohio,M,Preto,Verão,4.5,No,Padrão,No,No,28,PayPal,Por Mês
2960,38,Fêmea,Handbag,Acessórios,28,Texas,L,Marrom,Verão,4.7,No,Frete Grátis,No,No,9,PayPal,Trimestral
2961,57,Fêmea,Coat,Agasalhos,48,Indiana,S,Oliva,Primavera,3.6,No,Padrão,No,No,47,CVermelhoit Card,Semanalmente
2962,33,Fêmea,Hoodie,Roupas,43,New Hampshire,S,Ouro,Cair,2.8,No,Frete Grátis,No,No,21,Debit Card,Bi-Semanalmente
2963,57,Fêmea,Pants,Roupas,40,California,L,Rosa,Cair,4,No,Expressa,No,No,42,CVermelhoit Card,Cada 3 Meses
2964,52,Fêmea,Boots,Calçados,97,Maine,M,Marrom,Primavera,3.6,No,Frete Grátis,No,No,28,CVermelhoit Card,Semanalmente
2965,44,Fêmea,Coat,Agasalhos,25,Ohio,S,Branco,Cair,3.8,No,Envio Em 2 Dias,No,No,13,Venmo,Quinzenal
2966,48,Fêmea,Scarf,Acessórios,45,Delaware,M,Azul,Verão,4.4,No,Padrão,No,No,25,PayPal,Quinzenal
2967,52,Fêmea,Boots,Calçados,49,Oklahoma,L,Laranja,Cair,2.8,No,Retirada Na Loja,No,No,38,Debit Card,Cada 3 Meses
2968,34,Fêmea,Sneakers,Calçados,36,Indiana,L,Prata,Verão,3.4,No,Frete Grátis,No,No,40,Venmo,Anualmente
2969,26,Fêmea,Sweater,Roupas,48,South Carolina,S,Cinza,Cair,4.9,No,Expressa,No,No,25,Cash,Cada 3 Meses
2970,36,Fêmea,Belt,Acessórios,62,Vermont,S,Azul,Cair,4.3,No,Ar Do Dia Seguinte,No,No,20,Cash,Cada 3 Meses
2971,24,Fêmea,Jewelry,Acessórios,74,Kansas,M,Branco,Inverno,3.4,No,Frete Grátis,No,No,44,CVermelhoit Card,Bi-Semanalmente
2972,30,Fêmea,Handbag,Acessórios,100,Utah,L,Yellow,Cair,3.9,No,Ar Do Dia Seguinte,No,No,9,PayPal,Cada 3 Meses
2973,31,Fêmea,Jacket,Agasalhos,39,New York,S,Indigo,Cair,4.2,No,Frete Grátis,No,No,11,Venmo,Cada 3 Meses
2974,25,Fêmea,Boots,Calçados,65,Indiana,M,Azul,Verão,2.7,No,Retirada Na Loja,No,No,3,Bank Transfer,Quinzenal
2975,57,Fêmea,Sneakers,Calçados,99,Tennessee,XL,Pêssego,Verão,4.1,No,Retirada Na Loja,No,No,34,CVermelhoit Card,Semanalmente
2976,61,Fêmea,Scarf,Acessórios,68,Georgia,XL,Lavanda,Inverno,4.5,No,Envio Em 2 Dias,No,No,48,Cash,Cada 3 Meses
2977,30,Fêmea,Coat,Agasalhos,97,Nebraska,M,Prata,Verão,2.8,No,Expressa,No,No,28,Cash,Quinzenal
2978,38,Fêmea,Shorts,Roupas,47,Washington,L,Ouro,Inverno,3.4,No,Padrão,No,No,20,Venmo,Anualmente
2979,53,Fêmea,Shorts,Roupas,56,Idaho,S,Ciano,Primavera,3.9,No,Frete Grátis,No,No,49,Bank Transfer,Quinzenal
2980,31,Fêmea,Jeans,Roupas,91,Louisiana,L,Oliva,Cair,2.6,No,Ar Do Dia Seguinte,No,No,14,PayPal,Semanalmente
2981,70,Fêmea,Gloves,Acessórios,93,New Jersey,L,Cerceta,Cair,4.4,No,Envio Em 2 Dias,No,No,9,Bank Transfer,Por Mês
2982,21,Fêmea,Pants,Roupas,36,Delaware,L,Rosa,Inverno,4.9,No,Padrão,No,No,37,Venmo,Anualmente
2983,33,Fêmea,Dress,Roupas,45,Wisconsin,M,Laranja,Verão,3.6,No,Retirada Na Loja,No,No,4,CVermelhoit Card,Semanalmente
2984,60,Fêmea,Pants,Roupas,44,West Virginia,M,Carvão,Inverno,2.8,No,Envio Em 2 Dias,No,No,1,CVermelhoit Card,Trimestral
2985,45,Fêmea,Gloves,Acessórios,32,Texas,L,Vermelho,Primavera,4.3,No,Envio Em 2 Dias,No,No,36,Debit Card,Bi-Semanalmente
2986,46,Fêmea,Belt,Acessórios,36,Hawaii,S,Cerceta,Verão,3,No,Expressa,No,No,21,Cash,Bi-Semanalmente
2987,62,Fêmea,Belt,Acessórios,85,Arizona,S,Prata,Verão,3.3,No,Envio Em 2 Dias,No,No,16,CVermelhoit Card,Por Mês
2988,63,Fêmea,Skirt,Roupas,36,Louisiana,L,Preto,Inverno,2.5,No,Retirada Na Loja,No,No,42,Cash,Por Mês
2989,69,Fêmea,Socks,Roupas,55,Nevada,S,Rosa,Primavera,5,No,Envio Em 2 Dias,No,No,31,Debit Card,Por Mês
2990,46,Fêmea,Belt,Acessórios,20,Rhode Island,XL,Cerceta,Verão,4.3,No,Envio Em 2 Dias,No,No,6,CVermelhoit Card,Semanalmente
2991,69,Fêmea,Shirt,Roupas,91,Illinois,M,Cerceta,Cair,4.2,No,Frete Grátis,No,No,24,Venmo,Por Mês
2992,66,Fêmea,Dress,Roupas,71,Utah,L,Verde,Verão,3.9,No,Padrão,No,No,7,PayPal,Bi-Semanalmente
2993,41,Fêmea,Socks,Roupas,64,North Dakota,M,Carvão,Primavera,3.9,No,Retirada Na Loja,No,No,25,Venmo,Semanalmente
2994,32,Fêmea,Jacket,Agasalhos,21,Kansas,L,Indigo,Primavera,4.2,No,Frete Grátis,No,No,18,Cash,Bi-Semanalmente
2995,69,Fêmea,Sweater,Roupas,100,Nevada,S,Branco,Inverno,3.5,No,Retirada Na Loja,No,No,14,Bank Transfer,Trimestral
2996,29,Fêmea,Jeans,Roupas,96,Virginia,M,Laranja,Verão,2.5,No,Padrão,No,No,42,Debit Card,Bi-Semanalmente
2997,70,Fêmea,Jewelry,Acessórios,91,Utah,M,Branco,Primavera,2.9,No,Expressa,No,No,6,Venmo,Cada 3 Meses
2998,41,Fêmea,Sweater,Roupas,40,Idaho,S,Yellow,Primavera,2.7,No,Ar Do Dia Seguinte,No,No,14,Venmo,Cada 3 Meses
2999,31,Fêmea,Hoodie,Roupas,53,Alaska,M,Vermelho,Verão,4.7,No,Expressa,No,No,30,Debit Card,Trimestral
3000,31,Fêmea,Sunglasses,Acessórios,48,New Hampshire,S,Carvão,Inverno,3.8,No,Padrão,No,No,10,Cash,Por Mês
3001,57,Fêmea,Sandals,Calçados,70,Ohio,M,Lavanda,Inverno,3.7,No,Expressa,No,No,7,PayPal,Semanalmente
3002,29,Fêmea,Coat,Agasalhos,29,Montana,L,Carvão,Verão,4.7,No,Expressa,No,No,28,CVermelhoit Card,Trimestral
3003,70,Fêmea,Belt,Acessórios,29,Louisiana,M,Marrom,Cair,3.6,No,Ar Do Dia Seguinte,No,No,19,Bank Transfer,Trimestral
3004,51,Fêmea,Blouse,Roupas,53,Oregon,M,Marrom,Cair,2.8,No,Expressa,No,No,13,CVermelhoit Card,Cada 3 Meses
3005,45,Fêmea,Skirt,Roupas,79,Arizona,M,Lavanda,Inverno,3.7,No,Retirada Na Loja,No,No,23,Venmo,Quinzenal
3006,18,Fêmea,Shorts,Roupas,65,Alaska,XL,Marrom,Primavera,3.5,No,Expressa,No,No,5,Venmo,Semanalmente
3007,37,Fêmea,Dress,Roupas,99,Utah,M,Oliva,Verão,3.7,No,Retirada Na Loja,No,No,17,Venmo,Bi-Semanalmente
3008,23,Fêmea,Sunglasses,Acessórios,60,New York,L,Lavanda,Inverno,3,No,Ar Do Dia Seguinte,No,No,31,Venmo,Semanalmente
3009,39,Fêmea,Shoes,Calçados,86,New Mexico,M,Ouro,Inverno,4.9,No,Frete Grátis,No,No,19,PayPal,Semanalmente
3010,62,Fêmea,Belt,Acessórios,73,Louisiana,M,Prata,Inverno,4.6,No,Frete Grátis,No,No,8,Venmo,Quinzenal
3011,70,Fêmea,Belt,Acessórios,45,Ohio,M,Tolet,Inverno,3.3,No,Frete Grátis,No,No,15,CVermelhoit Card,Anualmente
3012,20,Fêmea,Belt,Acessórios,70,Nevada,S,Marrom,Verão,3,No,Ar Do Dia Seguinte,No,No,18,CVermelhoit Card,Cada 3 Meses
3013,42,Fêmea,Belt,Acessórios,65,Idaho,M,Cerceta,Cair,3.5,No,Padrão,No,No,16,PayPal,Anualmente
3014,41,Fêmea,Skirt,Roupas,55,Arizona,L,Pêssego,Verão,4.2,No,Retirada Na Loja,No,No,13,Cash,Por Mês
3015,24,Fêmea,T-shirt,Roupas,65,Utah,M,Marrom,Primavera,4.5,No,Expressa,No,No,38,PayPal,Cada 3 Meses
3016,37,Fêmea,Scarf,Acessórios,21,Wyoming,XL,Lavanda,Primavera,2.8,No,Expressa,No,No,27,Bank Transfer,Bi-Semanalmente
3017,30,Fêmea,Blouse,Roupas,26,Indiana,L,Lavanda,Verão,4.9,No,Retirada Na Loja,No,No,31,Bank Transfer,Trimestral
3018,58,Fêmea,Sunglasses,Acessórios,71,Wisconsin,S,Roxa,Verão,3.3,No,Ar Do Dia Seguinte,No,No,24,Cash,Bi-Semanalmente
3019,43,Fêmea,Boots,Calçados,41,Texas,M,Verde,Verão,3,No,Frete Grátis,No,No,21,Debit Card,Bi-Semanalmente
3020,19,Fêmea,Jacket,Agasalhos,44,Utah,M,Yellow,Inverno,3.9,No,Envio Em 2 Dias,No,No,15,PayPal,Anualmente
3021,23,Fêmea,Jeans,Roupas,81,Arkansas,S,Carvão,Cair,2.8,No,Retirada Na Loja,No,No,48,Venmo,Cada 3 Meses
3022,65,Fêmea,Sunglasses,Acessórios,77,Pennsylvania,S,Azul,Verão,4.5,No,Envio Em 2 Dias,No,No,47,Cash,Trimestral
3023,58,Fêmea,Sandals,Calçados,26,Georgia,M,Lavanda,Cair,4,No,Frete Grátis,No,No,23,PayPal,Semanalmente
3024,50,Fêmea,Backpack,Acessórios,31,Indiana,M,Marrom,Verão,2.9,No,Expressa,No,No,4,PayPal,Trimestral
3025,67,Fêmea,Blouse,Roupas,82,Idaho,S,Branco,Primavera,4,No,Frete Grátis,No,No,47,CVermelhoit Card,Cada 3 Meses
3026,40,Fêmea,Shoes,Calçados,60,Montana,XL,Verde,Verão,3.4,No,Retirada Na Loja,No,No,7,PayPal,Por Mês
3027,55,Fêmea,Shirt,Roupas,70,Tennessee,L,Magenta,Cair,2.5,No,Frete Grátis,No,No,6,CVermelhoit Card,Anualmente
3028,52,Fêmea,Hoodie,Roupas,26,West Virginia,XL,Pêssego,Inverno,2.8,No,Envio Em 2 Dias,No,No,47,CVermelhoit Card,Trimestral
3029,62,Fêmea,Dress,Roupas,100,California,L,Carvão,Verão,3,No,Frete Grátis,No,No,7,PayPal,Cada 3 Meses
3030,64,Fêmea,Dress,Roupas,82,Georgia,M,Ouro,Verão,3.1,No,Frete Grátis,No,No,1,Debit Card,Trimestral
3031,43,Fêmea,Sneakers,Calçados,24,Maryland,XL,Roxa,Primavera,2.6,No,Envio Em 2 Dias,No,No,23,CVermelhoit Card,Semanalmente
3032,61,Fêmea,Blouse,Roupas,74,Idaho,L,Cerceta,Verão,4.9,No,Envio Em 2 Dias,No,No,30,CVermelhoit Card,Por Mês
3033,26,Fêmea,Backpack,Acessórios,58,California,XL,Verde,Verão,3.5,No,Ar Do Dia Seguinte,No,No,24,CVermelhoit Card,Trimestral
3034,22,Fêmea,Sweater,Roupas,56,Alabama,L,Laranja,Primavera,2.6,No,Retirada Na Loja,No,No,9,PayPal,Semanalmente
3035,51,Fêmea,Boots,Calçados,37,Utah,L,Pêssego,Primavera,3.5,No,Envio Em 2 Dias,No,No,25,CVermelhoit Card,Trimestral
3036,69,Fêmea,Handbag,Acessórios,64,Kentucky,M,Ouro,Primavera,4.5,No,Frete Grátis,No,No,18,Cash,Bi-Semanalmente
3037,50,Fêmea,Hoodie,Roupas,58,Vermont,S,Tolet,Primavera,4.3,No,Ar Do Dia Seguinte,No,No,7,Venmo,Quinzenal
3038,51,Fêmea,Belt,Acessórios,44,Iowa,L,Carvão,Verão,4.8,No,Ar Do Dia Seguinte,No,No,2,Cash,Anualmente
3039,56,Fêmea,Jewelry,Acessórios,39,Georgia,M,Marrom,Verão,4.2,No,Frete Grátis,No,No,36,Debit Card,Anualmente
3040,59,Fêmea,Blouse,Roupas,48,Alabama,L,Azul,Primavera,3.2,No,Ar Do Dia Seguinte,No,No,31,PayPal,Bi-Semanalmente
3041,18,Fêmea,Handbag,Acessórios,32,Nebraska,M,Ouro,Cair,4.1,No,Expressa,No,No,10,Cash,Quinzenal
3042,48,Fêmea,Handbag,Acessórios,79,Rhode Island,M,Laranja,Inverno,4,No,Expressa,No,No,27,PayPal,Por Mês
3043,53,Fêmea,Coat,Agasalhos,27,South Dakota,L,Turquesa,Inverno,2.9,No,Ar Do Dia Seguinte,No,No,14,PayPal,Cada 3 Meses
3044,45,Fêmea,Belt,Acessórios,98,Illinois,S,Pêssego,Cair,2.6,No,Retirada Na Loja,No,No,17,CVermelhoit Card,Por Mês
3045,21,Fêmea,Boots,Calçados,67,North Carolina,M,Magenta,Inverno,2.7,No,Frete Grátis,No,No,10,Bank Transfer,Trimestral
3046,42,Fêmea,Socks,Roupas,37,Florida,L,Preto,Inverno,4.6,No,Envio Em 2 Dias,No,No,4,PayPal,Bi-Semanalmente
3047,60,Fêmea,Shoes,Calçados,49,Pennsylvania,M,Branco,Primavera,3.2,No,Retirada Na Loja,No,No,25,Cash,Cada 3 Meses
3048,21,Fêmea,Sneakers,Calçados,74,Vermont,M,Tolet,Cair,4.1,No,Envio Em 2 Dias,No,No,3,PayPal,Bi-Semanalmente
3049,69,Fêmea,Jewelry,Acessórios,93,Colorado,M,Oliva,Verão,3.9,No,Padrão,No,No,47,Venmo,Quinzenal
3050,40,Fêmea,Handbag,Acessórios,60,Utah,L,Vermelho,Verão,3,No,Ar Do Dia Seguinte,No,No,41,Bank Transfer,Bi-Semanalmente
3051,31,Fêmea,Coat,Agasalhos,76,Kentucky,S,Verde,Primavera,3.6,No,Padrão,No,No,28,Venmo,Cada 3 Meses
3052,44,Fêmea,Sunglasses,Acessórios,64,Wyoming,L,Ouro,Verão,4.6,No,Expressa,No,No,49,Debit Card,Cada 3 Meses
3053,48,Fêmea,Shoes,Calçados,38,Maine,XL,Oliva,Primavera,4.5,No,Retirada Na Loja,No,No,7,Bank Transfer,Quinzenal
3054,32,Fêmea,Shoes,Calçados,91,Maine,L,Marrom,Inverno,3.2,No,Ar Do Dia Seguinte,No,No,22,Bank Transfer,Por Mês
3055,42,Fêmea,Boots,Calçados,70,New Hampshire,S,Magenta,Verão,4.9,No,Envio Em 2 Dias,No,No,34,Venmo,Por Mês
3056,27,Fêmea,Sandals,Calçados,22,Kansas,M,Tolet,Cair,5,No,Padrão,No,No,5,Debit Card,Bi-Semanalmente
